timestamp,voltage_initial_mv,voltage_distorted_mv
0.241008,1852.394916911046,1280.5474095796676
0.241824,2492.6686217008796,1749.7556207233629
0.24264,3132.9423264907136,2267.8396871945256
4e-06,4643.206256109482,3787.878787878788
0.546248,4892.47311827957,4154.447702834799
0.547112,4960.8993157380255,4403.714565004887
0.547968,4887.585532746823,4530.791788856304
0.548824,4643.206256109482,4486.803519061583
0.549648,4237.536656891495,4305.962854349951
0.550472,3743.8905180840666,4022.4828934506354
0.551296,3142.717497556207,3631.47605083089
0.552112,2492.6686217008796,3162.2678396871943
0.552928,1847.5073313782993,2649.071358748778
0.553752,1251.2218963831867,2116.324535679374
0.554576,747.8005865102639,1627.565982404692
0.5554,347.0185728250244,1202.3460410557186
0.556168,102.63929618768327,855.327468230694
0.556936,24.437927663734115,625.6109481915934
0.557672,102.63929618768327,483.8709677419355
0.558408,107.52688172043013,518.0840664711633
0.559176,356.7937438905181,527.8592375366569
0.559952,738.0254154447703,669.5992179863147
0.560776,1256.1094819159334,909.0909090909091
0.5616,1847.5073313782993,1280.5474095796676
0.562424,2487.781036168133,1739.9804496578693
0.56324,3137.82991202346,2262.9521016617787
0.564056,3734.115347018573,2810.361681329423
0.56488,4247.311827956989,3323.558162267839
0.565696,4643.206256109482,3778.1036168132946
0.56652,4887.585532746823,4154.447702834799
0.567376,4970.674486803519,4408.602150537634
0.568232,4882.6979472140765,4521.016617790811
0.569056,4633.431085043988,4472.140762463343
0.56988,4242.424242424242,4310.850439882698
0.570704,3724.3401759530793,4022.4828934506354
0.57152,3137.82991202346,3631.47605083089
0.572336,2497.5562072336265,3172.043010752688
0.57316,1852.394916911046,2653.958944281525
0.573984,1256.1094819159334,2126.099706744868
0.574808,733.1378299120234,1637.3411534701856
0.575624,347.0185728250244,1212.1212121212122
0.576392,97.75171065493646,860.215053763441
0.577168,19.550342130987293,610.9481915933529
0.577904,102.63929618768327,478.9833822091887
0.578632,351.9061583577713,518.0840664711633
0.5794,738.0254154447703,674.4868035190616
0.580216,1246.3343108504398,918.8660801564029
0.581032,1852.394916911046,1285.4349951124145
0.581848,2492.6686217008796,1749.7556207233629
0.582664,3137.82991202346,2292.2776148582598
0.58348,3142.717497556207,2839.6871945259045
0.584304,3743.8905180840666,3372.4340175953075
0.585128,4252.199413489736,3817.204301075269
0.585944,4638.318670576735,4188.660801564027
0.58676,4887.585532746823,4433.0400782013685
0.587616,4980.449657869012,4540.566959921798
0.58848,4887.585532746823,4496.578690127077
0.589344,4237.536656891495,4305.962854349951
0.590168,4237.536656891495,4007.820136852395
0.590984,3734.115347018573,3607.038123167156
0.5918,3137.82991202346,3132.9423264907136
0.592624,2507.3313782991204,2605.0830889540566
0.593448,1847.5073313782993,2072.336265884653
0.594272,1251.2218963831867,1578.6901270772237
0.595088,742.9130009775171,1168.1329423264906
0.595904,361.6813294232649,899.3157380254155
0.59668,112.41446725317694,674.4868035190616
0.597456,24.437927663734115,488.7585532746823
0.598184,97.75171065493646,415.4447702834799
0.598912,366.5689149560117,478.9833822091887
0.599648,738.0254154447703,635.386119257087
0.600472,1256.1094819159334,889.5405669599219
0.601288,1852.394916911046,1270.772238514174
0.602104,2492.6686217008796,1725.3176930596287
0.602928,3128.0547409579667,2262.9521016617787
0.603752,3729.2277614858262,2800.5865102639295
0.604576,4242.424242424242,3328.445747800586
0.605392,4638.318670576735,3782.991202346041
0.606212,4882.6979472140765,4159.335288367546
0.607032,4960.8993157380255,4408.602150537634
0.607896,4882.6979472140765,4535.679374389051
0.60872,4643.206256109482,4486.803519061583
0.609544,4252.199413489736,4305.962854349951
0.61036,3734.115347018573,4022.4828934506354
0.611176,3128.0547409579667,3621.700879765396
0.612,2492.6686217008796,3162.2678396871943
0.612824,1862.1700879765397,2658.8465298142714
0.613648,1246.3343108504398,2121.212121212121
0.614464,742.9130009775171,1622.678396871945
0.61528,351.9061583577713,1202.3460410557186
0.616056,102.63929618768327,850.4398826979472
0.616832,102.63929618768327,615.8357771260997
0.6176,19.550342130987293,459.43304007820143
0.61828,107.52688172043013,391.00684261974584
0.619016,347.0185728250244,454.54545454545456
0.619752,742.9130009775171,601.1730205278593
0.620568,1256.1094819159334,869.9902248289346
0.621384,1852.394916911046,1256.1094819159334
0.622208,2492.6686217008796,1725.3176930596287
0.623032,3142.717497556207,2253.1769305962853
0.623856,3729.2277614858262,2795.6989247311826
0.624672,4252.199413489736,3318.6705767350927
0.625488,4628.543499511241,3782.991202346041
0.626312,4872.922776148583,4154.447702834799
0.627136,4960.8993157380255,4408.602150537634
0.628,4887.585532746823,4535.679374389051
0.628856,4633.431085043988,4481.915933528836
0.629672,4252.199413489736,4315.738025415444
0.630496,3729.2277614858262,4027.3704789833823
0.63132,3137.82991202346,3626.588465298143
0.632144,2492.6686217008796,3162.2678396871943
0.63296,1842.6197458455524,2658.8465298142714
0.633776,1251.2218963831867,2126.099706744868
0.6346,738.0254154447703,1637.3411534701856
0.635424,351.9061583577713,1212.1212121212122
0.6362,92.86412512218963,865.1026392961878
0.636968,19.550342130987293,625.6109481915934
0.637696,19.550342130987293,478.9833822091887
0.638384,87.97653958944282,420.33235581622677
0.639112,347.0185728250244,469.20821114369505
0.63984,742.9130009775171,606.0606060606061
0.640664,1256.1094819159334,869.9902248289346
0.64148,1852.394916911046,1256.1094819159334
0.642296,2492.6686217008796,1725.3176930596287
0.643112,3142.717497556207,2253.1769305962853
0.643928,3734.115347018573,2800.5865102639295
0.644752,4247.311827956989,3318.6705767350927
0.645576,4633.431085043988,3778.1036168132946
0.6464,4882.6979472140765,4139.784946236559
0.647216,4965.786901270772,4403.714565004887
0.648072,4887.585532746823,4530.791788856304
0.648936,4638.318670576735,4477.02834799609
0.64976,4242.424242424242,4315.738025415444
0.650584,3739.00293255132,4012.7077223851416
0.6514,3142.717497556207,3626.588465298143
0.652216,2487.781036168133,3172.043010752688
0.65304,1847.5073313782993,2658.8465298142714
0.653864,1265.884652981427,2130.987292277615
0.654688,747.8005865102639,1637.3411534701856
0.655504,347.0185728250244,1207.2336265884653
0.656272,92.86412512218963,865.1026392961878
0.657048,19.550342130987293,625.6109481915934
0.657784,92.86412512218963,488.7585532746823
0.658552,97.75171065493646,527.8592375366569
0.65932,342.1309872922776,547.4095796676442
0.660096,742.9130009775171,630.4985337243402
0.660912,1256.1094819159334,884.6529814271751
0.661728,1852.394916911046,1260.9970674486804
0.662544,2492.6686217008796,1725.3176930596287
0.66336,3137.82991202346,2253.1769305962853
0.664176,3729.2277614858262,2795.6989247311826
0.665,4247.311827956989,3318.6705767350927
0.665816,4633.431085043988,3782.991202346041
0.666632,4887.585532746823,4139.784946236559
0.667488,4980.449657869012,4403.714565004887
0.668352,4892.47311827957,4516.129032258064
0.669216,4643.206256109482,4462.365591397849
0.67004,4242.424242424242,4310.850439882698
0.670856,3724.3401759530793,4027.3704789833823
0.671672,3137.82991202346,3641.2512218963834
0.672496,2492.6686217008796,3186.7057673509285
0.673312,1857.282502443793,2663.7341153470184
0.674136,1256.1094819159334,2130.987292277615
0.674952,747.8005865102639,1642.2287390029323
0.675768,351.9061583577713,1212.1212121212122
0.676544,92.86412512218963,860.215053763441
0.67732,24.437927663734115,610.9481915933529
0.678048,102.63929618768327,498.533724340176
0.678816,347.0185728250244,527.8592375366569
0.679592,738.0254154447703,654.9364613880742
0.680416,1246.3343108504398,913.9784946236559
0.681232,1847.5073313782993,1285.4349951124145
0.682048,2497.5562072336265,1744.868035190616
0.682864,3132.9423264907136,2262.9521016617787
0.683688,3729.2277614858262,2810.361681329423
0.684512,4242.424242424242,3328.445747800586
0.685336,4633.431085043988,3782.991202346041
0.686152,4887.585532746823,4159.335288367546
0.687008,4970.674486803519,4408.602150537634
0.687872,4887.585532746823,4535.679374389051
0.688736,4643.206256109482,4486.803519061583
0.68956,4247.311827956989,4305.962854349951
0.690376,3729.2277614858262,4022.4828934506354
0.691192,3128.0547409579667,3621.700879765396
0.692016,2497.5562072336265,3162.2678396871943
0.692832,1857.282502443793,2649.071358748778
0.693656,1251.2218963831867,2111.4369501466276
0.694472,738.0254154447703,1608.0156402737048
0.695288,738.0254154447703,1177.9081133919844
0.696112,342.1309872922776,835.7771260997067
0.696888,97.75171065493646,596.2854349951125
0.697664,14.66275659824047,434.9951124144673
0.698344,102.63929618768327,391.00684261974584
0.69908,351.9061583577713,454.54545454545456
0.699816,738.0254154447703,601.1730205278593
0.700632,1256.1094819159334,865.1026392961878
0.701448,1847.5073313782993,1251.2218963831867
0.702264,2492.6686217008796,1720.430107526882
