timestamp,voltage_initial_mv,voltage_distorted_mv
0.239352,53.76344086021506,53.76344086021506
0.240088,58.65102639296188,53.76344086021506
0.240816,43.98826979472141,58.65102639296188
0.545248,4956.011730205279,4956.011730205279
0.546152,4970.674486803519,4970.674486803519
0.547056,4965.786901270772,4941.348973607038
0.54796,4965.786901270772,4960.8993157380255
0.548868,43.98826979472141,68.42619745845552
0.549552,48.87585532746823,58.65102639296188
0.550288,68.42619745845552,43.98826979472141
0.550976,58.65102639296188,43.98826979472141
0.551664,43.98826979472141,43.98826979472141
0.552312,58.65102639296188,48.87585532746823
0.55304,43.98826979472141,48.87585532746823
0.55372,4965.786901270772,4951.124144672532
0.554624,4965.786901270772,4956.011730205279
0.555528,4970.674486803519,4956.011730205279
0.556432,4960.8993157380255,4960.8993157380255
0.557344,4965.786901270772,4956.011730205279
0.558248,4970.674486803519,48.87585532746823
0.559064,48.87585532746823,39.100684261974585
0.559752,48.87585532746823,48.87585532746823
0.560488,53.76344086021506,53.76344086021506
0.561216,43.98826979472141,53.76344086021506
0.561904,43.98826979472141,48.87585532746823
0.562592,48.87585532746823,63.5386119257087
0.56332,4965.786901270772,4970.674486803519
0.564228,4960.8993157380255,4956.011730205279
0.565128,4960.8993157380255,4965.786901270772
0.566032,4951.124144672532,4970.674486803519
0.566936,4956.011730205279,4960.8993157380255
0.56784,4960.8993157380255,4951.124144672532
0.568744,48.87585532746823,39.100684261974585
0.569432,43.98826979472141,43.98826979472141
0.570072,43.98826979472141,48.87585532746823
0.57076,48.87585532746823,34.21309872922776
0.571448,58.65102639296188,53.76344086021506
0.572176,63.5386119257087,58.65102639296188
0.572912,43.98826979472141,48.87585532746823
0.5736,4960.8993157380255,4965.786901270772
0.574504,4970.674486803519,4956.011730205279
0.575408,4941.348973607038,4951.124144672532
0.576312,4965.786901270772,4951.124144672532
0.577216,4951.124144672532,4975.562072336266
0.57812,4965.786901270772,4951.124144672532
0.579024,58.65102639296188,39.100684261974585
0.579712,43.98826979472141,43.98826979472141
0.580352,53.76344086021506,58.65102639296188
0.581088,63.5386119257087,58.65102639296188
0.581816,58.65102639296188,48.87585532746823
0.582544,53.76344086021506,39.100684261974585
0.583232,48.87585532746823,4951.124144672532
0.584056,4956.011730205279,4960.8993157380255
0.58496,4965.786901270772,4951.124144672532
0.585864,4956.011730205279,4960.8993157380255
0.586768,4951.124144672532,4970.674486803519
0.587672,4956.011730205279,4965.786901270772
0.588584,58.65102639296188,39.100684261974585
0.589272,53.76344086021506,48.87585532746823
0.59,39.100684261974585,53.76344086021506
0.590688,53.76344086021506,48.87585532746823
0.591424,58.65102639296188,48.87585532746823
0.59216,58.65102639296188,48.87585532746823
0.592888,43.98826979472141,48.87585532746823
0.593576,4956.011730205279,4960.8993157380255
0.594488,4965.786901270772,4951.124144672532
0.595392,4970.674486803519,4956.011730205279
0.596296,4960.8993157380255,4965.786901270772
0.5972,4960.8993157380255,4960.8993157380255
0.598104,4960.8993157380255,4956.011730205279
0.599008,48.87585532746823,43.98826979472141
0.599696,58.65102639296188,43.98826979472141
0.600384,43.98826979472141,48.87585532746823
0.601072,48.87585532746823,48.87585532746823
0.601808,53.76344086021506,53.76344086021506
0.602544,48.87585532746823,48.87585532746823
0.603272,53.76344086021506,4956.011730205279
0.604088,4956.011730205279,4965.786901270772
0.604992,4956.011730205279,4951.124144672532
0.605896,4960.8993157380255,4956.011730205279
0.606808,4960.8993157380255,4951.124144672532
0.607712,4965.786901270772,4951.124144672532
0.608624,58.65102639296188,39.100684261974585
0.609312,58.65102639296188,43.98826979472141
0.61,48.87585532746823,48.87585532746823
0.610736,63.5386119257087,39.100684261974585
0.611424,39.100684261974585,58.65102639296188
0.612112,53.76344086021506,43.98826979472141
0.6128,53.76344086021506,48.87585532746823
0.613528,4951.124144672532,4980.449657869012
0.614432,4956.011730205279,4960.8993157380255
0.615336,4951.124144672532,4960.8993157380255
0.61624,4941.348973607038,4960.8993157380255
0.617144,4965.786901270772,4965.786901270772
0.618048,4965.786901270772,4965.786901270772
0.618952,68.42619745845552,53.76344086021506
0.61968,43.98826979472141,43.98826979472141
0.62032,68.42619745845552,43.98826979472141
0.621008,48.87585532746823,48.87585532746823
0.621736,43.98826979472141,58.65102639296188
0.622424,53.76344086021506,48.87585532746823
0.62316,39.100684261974585,43.98826979472141
0.6238,4956.011730205279,4965.786901270772
0.624704,4965.786901270772,4965.786901270772
0.625608,4960.8993157380255,4970.674486803519
0.626512,4960.8993157380255,4965.786901270772
0.627424,4960.8993157380255,4946.236559139785
0.628328,4960.8993157380255,48.87585532746823
0.629152,48.87585532746823,48.87585532746823
0.62988,43.98826979472141,53.76344086021506
0.630568,48.87585532746823,43.98826979472141
0.631256,53.76344086021506,43.98826979472141
0.631944,58.65102639296188,53.76344086021506
0.632672,68.42619745845552,53.76344086021506
0.633408,4960.8993157380255,4965.786901270772
0.63432,4960.8993157380255,4965.786901270772
0.635232,4960.8993157380255,4960.8993157380255
0.636136,4965.786901270772,4960.8993157380255
0.637048,4951.124144672532,4970.674486803519
0.637956,4956.011730205279,4941.348973607038
0.638864,53.76344086021506,58.65102639296188
0.6396,48.87585532746823,48.87585532746823
0.640336,43.98826979472141,48.87585532746823
0.641016,53.76344086021506,58.65102639296188
0.641752,48.87585532746823,43.98826979472141
0.64244,43.98826979472141,48.87585532746823
0.64312,58.65102639296188,48.87585532746823
0.643848,4951.124144672532,4960.8993157380255
0.644752,4960.8993157380255,4970.674486803519
0.645656,4970.674486803519,4951.124144672532
0.64656,4965.786901270772,4965.786901270772
0.647464,4965.786901270772,4951.124144672532
0.648368,4965.786901270772,58.65102639296188
0.649184,48.87585532746823,53.76344086021506
0.64992,63.5386119257087,43.98826979472141
0.650608,58.65102639296188,48.87585532746823
0.651336,58.65102639296188,58.65102639296188
0.652064,48.87585532746823,48.87585532746823
0.6528,53.76344086021506,53.76344086021506
0.653528,4965.786901270772,4951.124144672532
0.654432,4956.011730205279,4956.011730205279
0.655336,4951.124144672532,4956.011730205279
0.656248,4956.011730205279,4965.786901270772
0.657152,4951.124144672532,4970.674486803519
0.658056,4951.124144672532,4956.011730205279
0.65896,58.65102639296188,43.98826979472141
0.65964,43.98826979472141,48.87585532746823
0.66032,58.65102639296188,48.87585532746823
0.661056,48.87585532746823,68.42619745845552
0.661792,43.98826979472141,53.76344086021506
0.662472,43.98826979472141,43.98826979472141
0.66312,39.100684261974585,39.100684261974585
0.66376,4970.674486803519,4941.348973607038
0.664664,4956.011730205279,4965.786901270772
0.665568,4956.011730205279,4960.8993157380255
0.666472,4965.786901270772,4960.8993157380255
0.667376,4960.8993157380255,4951.124144672532
0.66828,4965.786901270772,4965.786901270772
0.669184,48.87585532746823,53.76344086021506
0.669912,48.87585532746823,53.76344086021506
0.67064,39.100684261974585,43.98826979472141
0.671288,58.65102639296188,39.100684261974585
0.671976,53.76344086021506,53.76344086021506
0.672704,43.98826979472141,39.100684261974585
0.673352,39.100684261974585,4960.8993157380255
0.674128,4956.011730205279,4965.786901270772
0.675032,4956.011730205279,4960.8993157380255
0.675936,4956.011730205279,4965.786901270772
0.67684,4956.011730205279,4960.8993157380255
0.677744,4970.674486803519,4956.011730205279
0.678648,53.76344086021506,48.87585532746823
0.679384,48.87585532746823,43.98826979472141
0.680064,48.87585532746823,58.65102639296188
0.680792,43.98826979472141,48.87585532746823
0.68148,53.76344086021506,58.65102639296188
0.682216,43.98826979472141,58.65102639296188
0.682896,58.65102639296188,43.98826979472141
0.683584,4965.786901270772,4965.786901270772
0.684488,4960.8993157380255,4956.011730205279
0.685392,4951.124144672532,4960.8993157380255
0.686296,4956.011730205279,4960.8993157380255
0.6872,4975.562072336266,4960.8993157380255
0.688104,4965.786901270772,4951.124144672532
0.689008,48.87585532746823,58.65102639296188
0.689744,53.76344086021506,58.65102639296188
0.69048,43.98826979472141,43.98826979472141
0.69112,48.87585532746823,43.98826979472141
0.691808,58.65102639296188,48.87585532746823
0.692544,43.98826979472141,48.87585532746823
0.693224,58.65102639296188,48.87585532746823
0.69396,4960.8993157380255,4960.8993157380255
0.694864,4965.786901270772,4965.786901270772
0.695768,4965.786901270772,4946.236559139785
0.696672,4956.011730205279,4975.562072336266
0.697576,4965.786901270772,4960.8993157380255
0.69848,43.98826979472141,43.98826979472141
0.69912,39.100684261974585,43.98826979472141
0.699768,39.100684261974585,58.65102639296188
0.700456,53.76344086021506,68.42619745845552
0.701184,48.87585532746823,48.87585532746823
0.70192,53.76344086021506,58.65102639296188
0.702648,48.87585532746823,43.98826979472141
0.703336,48.87585532746823,4980.449657869012
0.70416,4970.674486803519,4956.011730205279
0.705064,4965.786901270772,4965.786901270772
0.705968,4941.348973607038,4951.124144672532
0.706872,4956.011730205279,4960.8993157380255
0.707776,4965.786901270772,4965.786901270772
0.70868,58.65102639296188,53.76344086021506
0.709408,43.98826979472141,43.98826979472141
0.710056,43.98826979472141,48.87585532746823
0.710744,58.65102639296188,68.42619745845552
0.711472,48.87585532746823,53.76344086021506
0.712208,48.87585532746823,43.98826979472141
0.712896,53.76344086021506,53.76344086021506
0.713624,4965.786901270772,4951.124144672532
0.714528,4970.674486803519,4951.124144672532
0.715432,4965.786901270772,4965.786901270772
0.716344,4965.786901270772,4960.8993157380255
0.717256,4960.8993157380255,4970.674486803519
0.71816,4980.449657869012,4956.011730205279
0.719064,58.65102639296188,48.87585532746823
0.719792,43.98826979472141,48.87585532746823
0.72048,39.100684261974585,43.98826979472141
0.721128,43.98826979472141,39.100684261974585
0.721768,58.65102639296188,58.65102639296188
0.722504,53.76344086021506,58.65102639296188
0.72324,68.42619745845552,48.87585532746823
0.723972,4970.674486803519,4960.8993157380255
0.724872,4975.562072336266,4956.011730205279
0.725776,4960.8993157380255,4956.011730205279
